millis,encoderA,encoderB
25656,4079,22
25656,19,28
25657,22,28
25657,25,4085
25657,4085,4083
25657,4085,4084
25657,4080,18
25657,4085,30
25658,28,29
25658,28,4084
25658,34,4083
25658,4085,4084
25658,4085,4084
25658,4085,33
25659,29,29
25659,21,30
25659,30,4079
25659,76,4086
25659,4086,4084
25659,4085,29
25659,4084,20
25660,26,26
25660,26,25
25660,15,4088
25660,4084,4085
25660,4087,4085
25660,4084,22
25661,34,31
25661,26,20
25661,26,4085
25661,31,4080
