millis,rpm1,filterRpm_1,w1,rpm2,filterRpm_2,w2,rpm3,filterRpm_3,w3
2167934,175.01,170.7,32985,175.01,170.94,32985,160.43,169.84,32985
2167944,160.43,170.35,32965,160.43,170.56,32965,176.47,169.68,32965
2167955,175.01,170.04,32945,175.01,170.22,32945,160.43,169.53,32945
2167965,160.43,169.77,32925,176.47,170.87,32925,176.47,169.4,32925
2167976,175.01,169.52,32905,160.43,170.59,32905,175.01,170.15,32905
2167986,176.47,170.26,32885,176.47,170.33,32885,160.43,169.86,32885
2167997,160.43,170.04,32865,160.43,170.11,32865,175.01,169.61,32865
2168007,176.47,169.86,32845,176.47,169.91,32845,160.43,169.39,32845
2168018,175.01,170.55,32825,175.01,170.6,32825,175.01,169.19,32825
2168028,160.33,170.21,32795,160.33,170.26,32795,160.33,169.01,32795
2168039,175.11,169.92,32775,175.11,169.96,32775,175.11,168.86,32775
2168050,160.43,169.66,32755,160.43,169.7,32755,175.01,169.59,32755
2168061,175.01,169.43,32735,175.01,169.46,32735,160.43,169.37,32735
2168072,175.01,170.09,32715,175.01,170.12,32715,175.01,169.17,32715
2168083,160.43,169.81,32695,160.43,169.84,32695,160.43,169.0,32695
2168093,176.47,169.65,32675,176.47,169.67,32675,176.47,168.94,32675
2168104,160.43,169.51,32655,160.43,169.53,32655,160.43,168.88,32655
2168115,175.01,169.3,32635,175.01,169.31,32635,175.01,168.74,32635
2168126,175.01,169.97,32615,160.43,169.13,32615,160.43,168.62,32615
2168137,160.43,169.71,32595,175.01,168.96,32595,175.01,168.51,32595
2168148,175.01,169.47,32575,175.01,169.67,32575,160.43,168.42,32575
2168158,160.41,169.26,32555,160.41,169.44,32555,176.45,168.42,32555
2168169,175.03,169.08,32535,175.03,169.24,32535,160.44,168.43,32535
2168179,160.43,168.92,32515,160.43,169.06,32515,176.47,168.43,32515
2168190,175.01,168.78,32495,175.01,168.9,32495,160.43,168.43,32495
2168200,160.41,168.65,32475,160.41,168.76,32475,176.45,168.43,32475
2168211,175.03,168.54,32455,175.03,168.64,32455,160.44,168.43,32455
2168221,176.47,169.39,32435,160.43,168.53,32435,176.47,168.44,32435
2168232,160.34,169.28,32405,174.92,168.43,32405,160.34,168.43,32405
2168243,175.09,169.09,32385,160.5,168.34,32385,175.09,168.35,32385
2168253,160.43,168.94,32365,176.47,168.36,32365,160.43,168.28,32365
2168264,175.03,168.79,32345,160.44,168.37,32345,175.03,168.21,32345
2168274,160.41,168.67,32325,176.45,168.38,32325,160.41,168.16,32325
2168285,175.03,168.55,32305,160.44,168.39,32305,175.03,168.1,32305
2168295,160.41,168.46,32285,176.45,168.4,32285,160.41,168.06,32285
2168306,175.01,168.37,32265,160.43,168.4,32265,175.01,168.02,32265
2168317,160.44,168.29,32245,175.03,168.32,32245,160.44,167.98,32245
2168327,176.47,168.31,32225,160.43,168.25,32225,176.47,168.04,32225
2168338,160.43,168.33,32205,175.01,168.19,32205,160.43,168.09,32205
2168349,175.01,168.26,32185,160.43,168.13,32185,175.01,168.04,32185
2168359,160.43,168.19,32165,176.47,168.17,32165,160.43,168.01,32165
2168370,175.01,168.14,32145,160.43,168.2,32145,175.01,167.97,32145
2168381,160.43,168.09,32125,175.01,168.15,32125,160.43,167.94,32125
2168391,176.42,168.13,32105,176.42,169.04,32105,160.38,167.05,32105
2168402,160.38,168.16,32075,160.38,168.97,32075,174.96,167.12,32075
2168413,175.09,168.11,32055,175.09,168.82,32055,160.5,167.2,32055
2168423,160.44,168.07,32035,160.44,168.7,32035,176.49,167.35,32035
2168433,176.47,168.11,32015,160.43,167.72,32015,160.43,167.48,32015
2168444,160.43,168.15,31995,175.01,167.72,31995,175.01,167.51,31995
2168454,176.47,168.19,31975,160.43,167.72,31975,160.43,167.53,31975
2168465,160.43,168.22,31955,175.01,167.72,31955,160.43,166.69,31955
2168476,175.0,168.16,31935,160.41,167.72,31935,175.0,166.81,31935
2168486,160.44,168.11,31915,176.49,167.8,31915,160.44,166.92,31915
2168496,176.47,168.15,31895,160.43,167.88,31895,176.47,167.1,31895
2168507,160.34,168.18,31865,174.92,167.86,31865,160.34,167.26,31865
2168518,175.09,168.12,31845,160.5,167.84,31845,175.09,167.31,31845
2168528,160.44,168.08,31825,176.49,167.92,31825,160.44,167.36,31825
2168539,160.43,167.18,31805,160.43,167.98,31805,160.43,166.55,31805
2168550,175.01,167.24,31785,175.01,167.95,31785,175.01,166.68,31785
2168561,160.43,167.3,31765,160.43,167.92,31765,160.43,166.81,31765
2168572,174.92,167.34,31735,174.92,167.89,31735,174.92,166.91,31735
2168583,160.52,167.39,31715,160.52,167.87,31715,160.52,167.0,31715
2168593,176.47,167.52,31695,176.47,167.95,31695,176.47,167.18,31695
2168604,160.43,167.63,31675,160.43,168.01,31675,160.43,167.33,31675
2168614,176.47,167.72,31655,160.43,167.11,31655,160.43,166.51,31655
2168625,160.41,167.81,31635,175.0,167.18,31635,175.0,166.66,31635
2168635,160.44,166.94,31615,160.44,167.24,31615,160.44,166.78,31615
2168646,175.01,167.03,31595,175.01,167.3,31595,175.01,166.89,31595
2168656,160.43,167.11,31575,160.43,167.35,31575,160.43,166.99,31575
2168667,175.01,167.18,31555,175.01,167.39,31555,160.43,166.22,31555
2168678,160.43,167.25,31535,160.43,167.43,31535,175.01,166.39,31535
2168689,175.01,167.3,31515,175.01,167.47,31515,160.43,166.55,31515
2168700,160.34,167.35,31485,160.34,167.49,31485,174.92,166.68,31485
2168711,160.5,166.53,31465,160.5,166.66,31465,160.5,166.8,31465
2168721,176.47,166.76,31445,176.47,166.87,31445,160.43,166.05,31445
2168732,160.44,166.96,31425,160.44,167.06,31425,175.03,166.25,31425
2168743,175.0,167.05,31405,175.0,167.14,31405,160.41,166.43,31405
2168753,160.44,167.13,31385,160.44,167.21,31385,160.44,165.72,31385
2168763,160.4,166.34,31365,176.44,167.35,31365,176.44,166.04,31365
2168774,175.04,166.5,31345,160.46,167.48,31345,160.46,166.32,31345
2168784,160.38,166.64,31325,160.38,166.65,31325,176.42,166.57,31325
2168795,175.06,166.77,31305,175.06,166.77,31305,160.47,166.79,31305
2168806,160.34,166.88,31275,160.34,166.88,31275,160.34,166.04,31275
2168817,160.52,166.12,31255,175.11,166.98,31255,160.52,165.38,31255
2168828,175.01,166.31,31235,160.43,167.07,31235,175.01,165.66,31235
2168839,160.43,166.48,31215,160.43,166.29,31215,160.43,165.9,31215
2168850,174.98,166.62,31195,174.98,166.46,31195,174.98,166.11,31195
2168861,160.46,166.75,31175,160.46,166.61,31175,160.46,166.3,31175
2168872,160.43,166.01,31155,175.01,166.74,31155,160.43,165.61,31155
2168883,175.01,166.21,31135,160.43,166.85,31135,175.01,165.86,31135
2168894,160.43,166.39,31115,160.43,166.09,31115,160.43,166.08,31115
2168905,160.43,165.68,31095,175.01,166.29,31095,160.43,165.41,31095
2168916,175.01,165.92,31075,160.43,166.46,31075,175.01,165.68,31075
2168926,160.43,166.14,31055,160.43,165.74,31055,160.43,165.93,31055
2168937,160.34,165.46,31025,174.92,165.97,31025,160.34,165.27,31025
2168948,175.04,165.72,31005,160.46,166.17,31005,175.04,165.56,31005
2168959,160.49,165.96,30985,175.08,166.36,30985,160.49,165.82,30985
2168970,160.43,165.31,30965,160.43,166.53,30965,160.43,165.18,30965
2168981,175.01,165.6,30945,160.43,165.81,30945,160.43,164.62,30945
2168991,160.43,165.85,30925,176.47,166.12,30925,176.47,165.07,30925
2169002,160.43,165.21,30905,160.43,166.39,30905,160.43,165.47,30905
2169013,174.92,165.5,30875,160.34,165.68,30875,160.34,164.87,30875
2169024,160.5,165.76,30855,175.09,165.92,30855,175.09,165.21,30855
2169034,160.44,165.13,30835,160.44,166.14,30835,160.44,165.51,30835
2169045,175.0,165.44,30815,160.41,165.47,30815,160.41,164.91,30815
2169056,160.44,165.71,30795,175.03,165.73,30795,160.44,164.38,30795
2169067,160.43,165.09,30775,160.43,165.97,30775,160.43,163.91,30775
2169078,160.43,164.53,30755,160.43,165.31,30755,175.01,164.36,30755
2169089,175.01,164.91,30735,175.01,165.6,30735,160.43,164.76,30735
2169099,160.43,165.24,30715,160.43,165.85,30715,160.43,164.25,30715
2169110,160.43,164.67,30695,160.43,165.21,30695,160.43,163.8,30695
2169121,160.43,164.17,30675,175.01,165.5,30675,175.01,164.26,30675
2169132,174.92,164.59,30645,160.34,165.76,30645,160.34,164.66,30645
2169143,160.52,164.96,30625,160.52,165.13,30625,160.52,164.16,30625
2169154,160.43,164.43,30605,175.01,165.44,30605,160.43,163.73,30605
2169164,160.43,163.95,30585,160.43,165.71,30585,176.47,164.28,30585
2169175,175.0,164.4,30565,160.41,165.09,30565,160.41,164.78,30565
2169185,160.44,164.79,30545,160.44,164.54,30545,160.44,164.26,30545
2169196,160.43,164.28,30525,175.01,164.91,30525,160.43,163.81,30525
2169207,160.34,163.82,30495,160.34,165.24,30495,160.34,163.4,30495
2169218,145.91,162.55,30475,160.5,164.67,30475,160.5,163.05,30475
2169228,160.43,161.44,30455,176.47,165.12,30455,160.43,162.75,30455
2169239,160.44,161.32,30435,160.44,165.52,30435,160.44,162.47,30435
2169250,160.43,161.22,30415,160.43,164.91,30415,160.43,162.23,30415
2169261,160.43,161.12,30395,175.01,165.25,30395,160.43,162.02,30395
2169271,160.41,161.04,30375,160.41,165.54,30375,160.41,161.83,30375
2169282,160.35,160.96,30345,160.35,164.93,30345,160.35,161.66,30345
2169293,160.52,160.9,30325,160.52,164.4,30325,160.52,161.51,30325
2169303,160.43,160.85,30305,160.43,163.93,30305,160.43,161.39,30305
2169314,160.43,160.8,30285,175.01,164.38,30285,160.43,161.28,30285
2169325,160.43,160.76,30265,160.43,164.78,30265,160.43,161.18,30265
2169336,160.43,160.72,30245,160.43,164.26,30245,160.43,161.09,30245
2169347,160.43,160.68,30225,175.01,164.67,30225,160.43,161.01,30225
2169357,160.43,160.65,30205,160.43,165.03,30205,160.43,160.94,30205
2169368,160.43,160.63,30185,160.43,164.49,30185,160.43,160.88,30185
2169379,160.34,160.6,30155,160.34,164.0,30155,160.34,160.82,30155
2169389,160.52,160.58,30145,176.58,164.53,30145,160.52,160.78,30145
2169400,145.84,159.7,30125,160.43,165.0,30125,160.43,160.74,30125
2169411,160.34,158.92,30095,160.34,164.45,30095,174.92,161.56,30095
2169422,160.52,159.1,30075,160.52,163.98,30075,160.52,162.29,30075
2169433,160.41,159.26,30055,160.41,163.56,30055,160.41,162.07,30055
2169444,160.43,159.4,30035,175.01,164.05,30035,160.43,161.88,30035
2169455,160.43,159.52,30015,160.43,164.49,30015,160.43,161.71,30015
2169466,145.86,158.77,29995,160.44,164.01,29995,160.44,161.56,29995
2169477,160.3,158.09,29965,174.87,164.44,29965,160.3,161.41,29965
2169488,160.56,158.37,29945,160.56,164.83,29945,160.56,161.3,29945
2169499,160.41,158.62,29925,160.41,164.31,29925,160.41,161.2,29925
2169510,145.86,157.97,29905,160.44,163.85,29905,160.44,161.11,29905
2169521,160.41,157.4,29885,160.41,163.45,29885,160.41,161.03,29885
2169532,160.44,157.76,29865,160.44,163.09,29865,160.44,160.96,29865
2169543,160.43,158.07,29845,160.43,162.78,29845,160.43,160.9,29845
2169553,160.43,158.35,29825,176.47,163.45,29825,160.43,160.84,29825
2169564,145.84,157.74,29805,160.43,164.04,29805,160.43,160.79,29805
2169575,160.43,157.19,29785,160.43,163.61,29785,175.01,161.61,29785
2169586,160.43,157.57,29765,160.43,163.24,29765,160.43,162.33,29765
2169597,145.84,157.05,29745,160.43,162.9,29745,160.43,162.11,29745
2169607,160.36,156.58,29725,176.4,163.55,29725,160.36,161.91,29725
2169618,160.49,157.04,29705,160.49,164.13,29705,160.49,161.73,29705
2169629,160.34,157.44,29675,160.34,163.69,29675,160.34,161.57,29675
2169640,145.92,156.93,29655,160.52,163.31,29655,160.52,161.44,29655
2169651,160.43,156.48,29635,160.43,162.97,29635,160.43,161.32,29635
2169662,160.43,156.95,29615,175.01,163.53,29615,160.43,161.22,29615
2169673,145.84,156.5,29595,160.43,164.03,29595,160.43,161.13,29595
2169683,160.43,156.1,29575,160.43,163.6,29575,160.43,161.04,29575
2169693,160.43,156.61,29555,160.43,163.23,29555,160.43,160.97,29555
2169704,160.43,157.06,29535,160.43,162.9,29535,160.43,160.91,29535
2169715,145.84,156.6,29515,160.43,162.6,29515,175.01,161.71,29515
2169725,160.43,156.19,29495,160.43,162.35,29495,160.43,162.42,29495
2169736,160.34,156.69,29465,160.34,162.11,29465,160.34,162.18,29465
2169747,145.92,156.27,29445,160.52,161.92,29445,160.52,161.97,29445
2169758,160.41,155.9,29425,160.41,161.74,29425,160.41,161.8,29425
2169769,160.44,156.43,29405,160.44,161.59,29405,160.44,161.63,29405
2169780,160.43,156.91,29385,160.43,161.45,29385,160.43,161.49,29385
2169791,145.84,156.46,29365,160.43,161.33,29365,160.43,161.37,29365
2169802,160.43,156.07,29345,160.43,161.22,29345,160.43,161.25,29345
2169813,160.43,156.58,29325,160.43,161.13,29325,175.01,162.02,29325
2169824,145.84,156.18,29305,160.43,161.05,29305,160.43,162.69,29305
2169835,160.34,155.81,29275,160.34,160.97,29275,160.34,162.42,29275
2169846,160.52,156.36,29255,160.52,160.9,29255,160.52,162.18,29255
2169857,145.84,155.98,29235,160.43,160.85,29235,160.43,161.98,29235
2169868,160.43,155.64,29215,160.43,160.8,29215,160.43,161.8,29215
2169878,160.43,156.21,29195,176.47,161.71,29195,160.43,161.64,29195
2169889,145.84,155.85,29175,160.43,162.5,29175,160.43,161.49,29175
2169900,160.43,155.53,29155,160.43,162.26,29155,160.43,161.37,29155
2169911,160.34,156.1,29125,160.34,162.04,29125,160.34,161.25,29125
2169922,145.92,155.75,29105,160.52,161.85,29105,160.52,161.15,29105
2169933,160.43,155.45,29085,160.43,161.68,29085,160.43,161.07,29085
2169944,160.43,156.03,29065,160.43,161.54,29065,160.43,161.0,29065
2169954,160.43,156.55,29045,160.43,161.4,29045,176.47,161.88,29045
2169965,145.83,156.15,29025,160.41,161.29,29025,160.41,162.65,29025
2169976,160.35,155.79,28995,174.93,162.04,28995,160.35,162.39,28995
2169987,160.52,156.34,28975,160.52,162.71,28975,160.52,162.15,28975
2169998,145.84,155.96,28955,160.43,162.45,28955,160.43,161.96,28955
2170009,160.43,155.63,28935,160.43,162.21,28935,160.43,161.78,28935
2170020,160.43,156.2,28915,160.43,162.0,28915,160.43,161.62,28915
2170030,144.39,155.75,28895,160.43,161.81,28895,160.43,161.48,28895
2170041,160.43,155.35,28875,160.43,161.65,28875,160.43,161.35,28875
2170052,160.34,155.95,28845,160.34,161.5,28845,160.34,161.24,28845
2170063,145.91,155.61,28825,160.5,161.37,28825,160.5,161.14,28825
2170074,160.43,155.32,28805,160.43,161.27,28805,160.43,161.06,28805
2170085,160.43,155.93,28785,160.43,161.17,28785,160.43,160.99,28785
2170096,145.86,155.6,28765,160.44,161.08,28765,160.44,160.92,28765
2170106,160.43,155.31,28745,160.43,161.0,28745,160.43,160.86,28745
2170116,160.43,155.91,28725,160.43,160.94,28725,176.47,161.76,28725
2170127,145.76,155.58,28695,160.34,160.87,28695,160.34,162.55,28695
2170138,160.5,155.29,28675,175.09,161.68,28675,160.5,162.29,28675
2170149,160.44,155.9,28655,160.44,162.4,28655,160.44,162.08,28655
2170159,144.39,155.49,28635,160.43,162.17,28635,160.43,161.88,28635
2170169,160.43,155.13,28615,160.43,161.96,28615,160.43,161.71,28615
2170179,160.41,155.75,28595,160.41,161.78,28595,160.41,161.56,28595
2170190,145.86,155.44,28575,160.44,161.62,28575,160.44,161.43,28575
2170201,160.43,155.17,28555,160.43,161.48,28555,160.43,161.31,28555
2170212,160.43,155.79,28535,160.43,161.35,28535,160.43,161.2,28535
2170223,145.84,155.48,28515,160.43,161.25,28515,160.43,161.11,28515
2170234,160.43,155.2,28495,160.43,161.15,28495,160.43,161.03,28495
2170245,145.84,154.96,28475,160.43,161.06,28475,160.43,160.96,28475
2170256,160.34,154.74,28445,160.34,160.98,28445,160.34,160.89,28445
2170267,160.5,155.41,28425,160.5,160.92,28425,175.09,161.7,28425
2170277,144.4,155.06,28405,160.44,160.86,28405,160.44,162.42,28405
2170288,160.41,154.74,28385,160.41,160.81,28385,160.41,162.18,28385
2170299,160.44,155.42,28365,160.44,160.77,28365,160.44,161.97,28365
2170310,145.84,155.15,28345,175.01,161.59,28345,160.43,161.79,28345
2170321,160.43,154.91,28325,160.43,162.31,28325,160.43,161.63,28325
2170332,160.43,155.56,28305,160.43,162.09,28305,160.43,161.49,28305
2170343,145.84,155.28,28285,160.43,161.89,28285,160.43,161.36,28285
2170354,160.43,155.02,28265,160.43,161.72,28265,160.43,161.25,28265
2170365,145.84,154.8,28245,160.43,161.57,28245,160.43,161.15,28245
2170376,160.43,154.6,28225,160.43,161.43,28225,160.43,161.07,28225
2170387,160.34,155.29,28195,160.34,161.31,28195,160.34,160.99,28195
2170398,145.91,155.03,28175,160.5,161.2,28175,160.5,160.92,28175
2170408,160.43,154.81,28155,160.43,161.12,28155,160.43,160.87,28155
2170419,145.84,154.61,28135,160.43,161.04,28135,175.01,161.68,28135
2170430,160.44,154.44,28115,160.44,160.96,28115,160.44,162.39,28115
2170441,160.43,155.15,28095,160.43,160.9,28095,160.43,162.16,28095
2170452,145.84,154.91,28075,175.01,161.71,28075,160.43,161.96,28075
2170463,160.43,154.7,28055,160.43,162.42,28055,160.43,161.78,28055
2170474,145.84,154.51,28035,160.43,162.18,28035,160.43,161.62,28035
2170485,160.34,154.35,28005,160.34,161.97,28005,160.34,161.47,28005
2170496,145.92,154.2,27985,160.52,161.79,27985,160.52,161.35,27985
2170507,160.43,154.08,27965,160.43,161.63,27965,160.43,161.24,27965
2170518,160.43,154.83,27945,160.43,161.49,27945,160.43,161.15,27945
2170529,145.83,154.63,27925,145.83,160.5,27925,160.41,161.06,27925
2170540,160.35,154.45,27895,160.35,159.63,27895,160.35,160.98,27895
2170551,145.88,154.29,27875,160.47,159.72,27875,175.06,161.78,27875
2170562,160.47,154.16,27855,160.47,159.81,27855,160.47,162.48,27855
2170573,145.84,154.04,27835,175.01,160.75,27835,160.43,162.24,27835
2170584,160.43,153.93,27815,160.43,161.57,27815,160.43,162.03,27815
2170595,145.84,153.84,27795,160.43,161.44,27795,160.43,161.84,27795
2170606,160.43,153.76,27775,160.43,161.32,27775,160.43,161.67,27775
2170617,160.43,154.55,27755,160.43,161.21,27755,160.43,161.53,27755
2170628,145.84,154.38,27735,160.43,161.12,27735,160.43,161.4,27735
2170639,160.43,154.23,27715,160.43,161.04,27715,160.43,161.28,27715
2170650,145.84,154.1,27695,160.43,160.96,27695,160.43,161.18,27695
2170660,160.43,153.99,27675,160.43,160.9,27675,160.43,161.09,27675
2170670,144.37,153.8,27655,160.41,160.84,27655,160.41,161.01,27655
2170680,160.44,153.64,27635,160.44,160.79,27635,176.49,161.89,27635
2170691,145.84,153.58,27615,160.43,160.75,27615,160.43,162.67,27615
2170702,160.43,153.52,27595,160.43,160.71,27595,160.43,162.4,27595
2170713,160.43,154.34,27575,160.43,160.68,27575,160.43,162.17,27575
2170724,145.76,154.19,27545,160.34,160.65,27545,160.34,161.96,27545
2170735,160.52,154.07,27525,175.11,161.48,27525,160.52,161.78,27525
2170746,145.84,153.96,27505,160.43,162.23,27505,160.43,161.62,27505
2170757,160.43,153.87,27485,160.43,162.01,27485,160.43,161.48,27485
2170768,145.84,153.78,27465,160.43,161.83,27465,160.43,161.36,27465
2170779,160.43,153.7,27445,160.43,161.66,27445,160.43,161.25,27445
2170790,145.84,153.64,27425,160.43,161.51,27425,160.43,161.15,27425
2170801,160.43,153.58,27405,160.43,161.39,27405,160.43,161.06,27405
2170812,145.84,153.52,27385,160.43,161.27,27385,160.43,160.99,27385
2170823,160.43,153.48,27365,160.43,161.17,27365,160.43,160.92,27365
2170834,145.84,153.44,27345,160.43,161.08,27345,160.43,160.86,27345
2170845,160.34,153.4,27315,160.34,161.0,27315,174.92,161.67,27315
2170856,145.92,153.37,27295,160.52,160.93,27295,160.52,162.38,27295
2170867,160.41,153.34,27275,160.41,160.88,27275,160.41,162.16,27275
2170878,145.86,153.32,27255,160.44,160.82,27255,160.44,161.95,27255
2170889,145.83,152.43,27235,175.0,161.64,27235,160.41,161.77,27235
2170900,160.44,152.52,27215,160.44,162.36,27215,160.44,161.61,27215
2170911,145.84,152.59,27195,160.43,162.13,27195,160.43,161.47,27195
2170922,160.34,152.65,27165,160.34,161.92,27165,160.34,161.35,27165
2170933,145.91,152.71,27145,160.5,161.75,27145,160.5,161.24,27145
2170944,160.44,152.76,27125,160.44,161.6,27125,160.44,161.15,27125
2170955,145.84,152.81,27105,160.43,161.46,27105,160.43,161.06,27105
2170966,160.43,152.85,27085,160.43,161.34,27085,160.43,160.99,27085
2170977,145.76,152.88,27055,160.34,161.22,27055,160.34,160.92,27055
2170988,160.52,152.91,27035,160.52,161.13,27035,175.11,161.72,27035
2170999,145.84,152.94,27015,160.43,161.05,27015,160.43,162.44,27015
2171010,145.84,152.1,26995,160.43,160.98,26995,160.43,162.2,26995
2171021,160.43,152.22,26975,175.01,161.78,26975,160.43,161.99,26975
2171032,145.84,152.33,26955,160.43,162.48,26955,160.43,161.8,26955
2171043,160.34,152.42,26925,160.34,162.23,26925,160.34,161.64,26925
2171054,145.92,152.5,26905,160.52,162.02,26905,160.52,161.49,26905
2171064,160.43,152.58,26885,160.43,161.83,26885,160.43,161.37,26885
